Data,Label
14.67,0
5.61,0
11.44,0
9.44,0
6.11,0
8.22,0
10.17,0
8.83,0
6.61,0
6.0,0
6.83,0
10.78,0
12.44,0
9.83,0
5.89,0
5.78,0
12.39,0
9.11,0
15.11,0
16.0,0
6.72,0
11.06,0
8.779999999999998,0
12.56,0
14.78,0
2.78,0
6.17,0
8.89,0
9.83,0
8.67,0
6.78,0
5.11,0
11.33,0
8.33,0
5.83,0
6.11,0
5.67,0
19.0,0
11.89,0
5.39,0
5.17,0
10.78,0
9.5,0
11.28,0
8.439999999999996,0
10.94,0
5.44,0
7.44,0
7.0,0
8.17,0
11.94,0
11.06,0
8.56,0
9.0,0
6.78,0
5.11,0
8.17,0
3.94,0
4.67,0
8.72,0
4.44,0
4.72,0
5.56,0
7.5,0
6.56,0
5.72,0
0.78,0
4.44,0
6.44,0
4.06,0
4.78,0
5.72,0
7.61,0
4.33,0
7.11,0
3.11,0
3.22,0
4.44,0
2.5,0
7.0,0
2.39,0
1.56,0
1.72,0
2.11,0
1.83,0
2.61,0
5.61,0
6.67,0
0.72,0
0.72,0
4.89,0
3.06,0
1.67,0
1.5,0
3.33,0
4.11,0
2.61,0
5.11,0
0.72,0
2.67,0
1.72,0
2.11,0
0.72,0
1.39,0
0.67,0
4.33,0
2.44,0
2.89,0
2.17,0
2.94,0
0.78,0
1.56,0
1.28,0
1.67,0
2.22,0
2.56,0
4.28,0
1.17,0
0.89,1
0.94,1
0.89,1
0.67,1
0.78,1
3.83,1
1.22,1
1.0,1
0.67,1
0.78,1
3.17,1
0.67,1
1.56,1
0.72,1
1.56,1
4.94,1
0.61,1
1.33,1
2.06,1
1.39,1
2.72,1
3.39,1
2.33,1
0.0,1
4.33,1
4.33,1
3.56,1
4.11,1
4.72,1
2.33,1
4.72,1
2.72,1
3.61,1
6.39,1
5.33,1
8.39,1
2.39,1
3.28,1
8.06,1
7.219999999999998,1
5.67,1
11.39,1
8.06,1
4.22,1
2.89,1
5.39,1
7.0,1
8.939999999999996,1
13.06,1
13.0,1
13.170000000000003,1
5.94,1
9.0,1
11.06,1
8.89,1
17.39,1
14.11,1
9.83,1
7.78,1
14.56,1
19.0,1
43.06,1
36.33,1
14.170000000000003,1
26.61,1
22.11,1
15.22,1
20.56,1
17.059999999999995,1
6.5,1
13.56,1
7.06,1
13.11,1
10.67,1
11.61,1
12.33,1
7.719999999999998,1
9.33,1
10.56,1
10.44,1
13.06,1
5.17,1
9.67,1
4.0,1
10.72,1
8.609999999999998,1
6.94,1
15.5,1
7.11,1
8.22,1
9.83,1
6.89,1
10.11,1
10.39,1
9.61,1
12.670000000000003,1
12.170000000000003,1
9.28,1
12.44,1
7.67,1
9.44,1
10.94,1
4.94,1
7.78,1
5.44,1
10.0,1
5.56,1
9.56,1
8.779999999999998,1
5.11,1
3.78,1
5.67,1
9.22,1
4.11,1
10.28,1
14.28,1
5.56,1
11.78,1
10.39,1
8.56,1
4.33,1
6.39,1
12.44,1
7.33,1
6.5,0
7.11,0
16.94,0
11.78,0
11.06,0
10.89,0
5.22,0
2.56,0
10.61,0
3.78,0
15.33,0
13.170000000000003,0
10.61,0
6.22,0
14.94,0
13.22,0
12.11,0
7.83,0
10.94,0
6.94,0
10.0,0
0.61,0
10.5,0
6.78,0
9.33,0
8.279999999999998,0
10.78,0
5.67,0
7.17,0
7.17,0
7.33,0
7.11,0
6.28,0
4.39,0
8.72,0
9.94,0
12.72,0
10.0,0
9.39,0
8.06,0
